#Iter Objective            rel.obj      ||grad||           rel.||grad||    stepsize
4106: 1.28759377297348e-04  1.9162e-04  1.86823762209783e-02  8.6699e-04  0.00156250
4107: 1.28521240748958e-04  1.9126e-04  1.39050393683629e-02  6.4529e-04  0.00156250
4108: 1.28366110738542e-04  1.9103e-04  2.32445177805423e-02  1.0787e-03  0.00312500
4109: 1.28069323014912e-04  1.9059e-04  1.62161415499803e-02  7.5254e-04  0.00156250
4110: 1.28047658282090e-04  1.9056e-04  2.96880395931257e-02  1.3777e-03  0.00312500
4111: 1.27645875429970e-04  1.8996e-04  1.96792869569328e-02  9.1325e-04  0.00156250
4112: 1.27397134913646e-04  1.8959e-04  1.43799802347414e-02  6.6733e-04  0.00156250
4113: 1.27271983796110e-04  1.8940e-04  2.46904982622501e-02  1.1458e-03  0.00312500
4114: 1.26955074406524e-04  1.8893e-04  1.69649393573710e-02  7.8729e-04  0.00156250
4115: 1.26737668521062e-04  1.8861e-04  1.30413198468753e-02  6.0521e-04  0.00156250
4116: 1.26545777763837e-04  1.8832e-04  2.07931180531634e-02  9.6494e-04  0.00312500
4117: 1.26284167812148e-04  1.8793e-04  1.49206754992775e-02  6.9242e-04  0.00156250
4118: 1.26193486166270e-04  1.8780e-04  2.62715231813256e-02  1.2192e-03  0.00312500
4119: 1.25852625817872e-04  1.8729e-04  1.77918630688857e-02  8.2566e-04  0.00156250
4120: 1.25627514443738e-04  1.8696e-04  1.34175892762052e-02  6.2267e-04  0.00156250
4121: 1.25458965962898e-04  1.8671e-04  2.20130906740815e-02  1.0216e-03  0.00312500
4122: 1.25182447886240e-04  1.8629e-04  1.55306757884010e-02  7.2073e-04  0.00156250
4123: 1.25131381105951e-04  1.8622e-04  2.80115632303623e-02  1.2999e-03  0.00312500
4124: 1.24762695257637e-04  1.8567e-04  1.87256244797592e-02  8.6900e-04  0.00156250
4125: 1.24528118925758e-04  1.8532e-04  1.38523690282041e-02  6.4284e-04  0.00156250
4126: 1.24386450283119e-04  1.8511e-04  2.33610095622523e-02  1.0841e-03  0.00312500
4127: 1.24092028454325e-04  1.8467e-04  1.62142214344949e-02  7.5245e-04  0.00156250
4128: 1.24086407222665e-04  1.8466e-04  2.98929292576932e-02  1.3872e-03  0.00312500
4129: 1.23684877598118e-04  1.8407e-04  1.97406905155471e-02  9.1610e-04  0.00156250
4130: 1.23439415156132e-04  1.8370e-04  1.43399648922552e-02  6.6547e-04  0.00156250
4131: 1.23328172601589e-04  1.8354e-04  2.48288278995331e-02  1.1522e-03  0.00312500
4132: 1.23013158719973e-04  1.8307e-04  1.69790214899000e-02  7.8794e-04  0.00156250
4133: 1.22799609102611e-04  1.8275e-04  1.29702063498850e-02  6.0191e-04  0.00156250
4134: 1.22620221762018e-04  1.8248e-04  2.08738360813247e-02  9.6869e-04  0.00312500
4135: 1.22361560520066e-04  1.8210e-04  1.48942364043057e-02  6.9119e-04  0.00156250
4136: 1.22285326418448e-04  1.8198e-04  2.64326713811900e-02  1.2267e-03  0.00312500
4137: 1.21945812640279e-04  1.8148e-04  1.78225440380440e-02  8.2709e-04  0.00156250
4138: 1.21724333342445e-04  1.8115e-04  1.33575934539296e-02  6.1988e-04  0.00156250
4139: 1.21568606335296e-04  1.8092e-04  2.21138228641243e-02  1.0262e-03  0.00312500
4140: 1.21294670318884e-04  1.8051e-04  1.55186566687002e-02  7.2017e-04  0.00156250
4141: 1.21258694295698e-04  1.8046e-04  2.81969239879492e-02  1.3085e-03  0.00312500
4142: 1.20890731830614e-04  1.7991e-04  1.87741256469979e-02  8.7125e-04  0.00156250
4143: 1.20659526463605e-04  1.7956e-04  1.38044849183941e-02  6.4062e-04  0.00156250
4144: 1.20531071363615e-04  1.7937e-04  2.34828494987494e-02  1.0898e-03  0.00312500
4145: 1.20238802731556e-04  1.7894e-04  1.62174093348028e-02  7.5260e-04  0.00156250
4146: 1.20035905972735e-04  1.7864e-04  1.25536191814866e-02  5.8257e-04  0.00156250
4147: 1.19847645521507e-04  1.7836e-04  1.98148576815336e-02  9.1954e-04  0.00312500
4148: 1.19605176664255e-04  1.7799e-04  1.43086202579844e-02  6.6402e-04  0.00156250
4149: 1.19507813961293e-04  1.7785e-04  2.49831365360463e-02  1.1594e-03  0.00312500
4150: 1.19194311823181e-04  1.7738e-04  1.70039516801406e-02  7.8910e-04  0.00156250
4151: 1.18984378988628e-04  1.7707e-04  1.29063826288134e-02  5.9894e-04  0.00156250
4152: 1.18817368737110e-04  1.7682e-04  2.09680599293380e-02  9.7306e-04  0.00312500
4153: 1.18561352234615e-04  1.7644e-04  1.48769851198704e-02  6.9039e-04  0.00156250
4154: 1.18499585685247e-04  1.7635e-04  2.66107661683326e-02  1.2349e-03  0.00312500
4155: 1.18160999157756e-04  1.7585e-04  1.78646826008676e-02  8.2904e-04  0.00156250
4156: 1.17942900718599e-04  1.7552e-04  1.33053356331100e-02  6.1746e-04  0.00156250
4157: 1.17799901336762e-04  1.7531e-04  2.22288442307837e-02  1.0316e-03  0.00312500
4158: 1.17528221251583e-04  1.7490e-04  1.55163662871683e-02  7.2006e-04  0.00156250
4159: 1.17507412264944e-04  1.7487e-04  2.84002988838676e-02  1.3180e-03  0.00312500
4160: 1.17139712914552e-04  1.7433e-04  1.88347541973741e-02  8.7406e-04  0.00156250
4161: 1.16911612739320e-04  1.7399e-04  1.37648193935255e-02  6.3878e-04  0.00156250
4162: 1.16796315215707e-04  1.7381e-04  2.36198326368154e-02  1.0961e-03  0.00312500
4163: 1.16505846796311e-04  1.7338e-04  1.62308898038744e-02  7.5322e-04  0.00156250
4164: 1.16306606734576e-04  1.7309e-04  1.24834762465103e-02  5.7932e-04  0.00156250
4165: 1.16130175091879e-04  1.7282e-04  1.98945314977029e-02  9.2324e-04  0.00312500
4166: 1.15890506733091e-04  1.7247e-04  1.42823109846949e-02  6.6280e-04  0.00156250
4167: 1.15806811756252e-04  1.7234e-04  2.51431373660193e-02  1.1668e-03  0.00312500
4168: 1.15494596734753e-04  1.7188e-04  1.70342319060129e-02  7.9050e-04  0.00156250
4169: 1.15288102560828e-04  1.7157e-04  1.28472396971638e-02  5.9620e-04  0.00156250
4170: 1.15133226927996e-04  1.7134e-04  2.10678148068972e-02  9.7769e-04  0.00312500
4171: 1.14879656686055e-04  1.7096e-04  1.48648520743154e-02  6.8983e-04  0.00156250
4172: 1.14832163047134e-04  1.7089e-04  2.67945987457106e-02  1.2435e-03  0.00312500
4173: 1.14494268577963e-04  1.7039e-04  1.79122035676346e-02  8.3125e-04  0.00156250
4174: 1.14279370027716e-04  1.7007e-04  1.32578726396993e-02  6.1525e-04  0.00156250
4175: 1.14148868031434e-04  1.6987e-04  2.23494193939245e-02  1.0372e-03  0.00312500
4176: 1.13879239197172e-04  1.6947e-04  1.55192631802867e-02  7.2020e-04  0.00156250
4177: 1.13873422523613e-04  1.6946e-04  2.86094788677765e-02  1.3277e-03  0.00312500
4178: 1.13505738834755e-04  1.6892e-04  1.89007980456372e-02  8.7712e-04  0.00156250
4179: 1.13280559052447e-04  1.6858e-04  1.37300557916681e-02  6.3717e-04  0.00156250
4180: 1.13178202877971e-04  1.6843e-04  2.37624015862912e-02  1.1027e-03  0.00312500
4181: 1.12889322188844e-04  1.6800e-04  1.62496123023514e-02  7.5409e-04  0.00156250
4182: 1.12693567452099e-04  1.6771e-04  1.24178643302802e-02  5.7627e-04  0.00156250
4183: 1.12528721777093e-04  1.6746e-04  1.99796430314599e-02  9.2719e-04  0.00312500
4184: 1.12291664711768e-04  1.6711e-04  1.42609953393118e-02  6.6181e-04  0.00156250
4185: 1.12221436933618e-04  1.6701e-04  2.53087660114696e-02  1.1745e-03  0.00312500
4186: 1.11910287550489e-04  1.6654e-04  1.70698007010569e-02  7.9215e-04  0.00156250
4187: 1.11707058084277e-04  1.6624e-04  1.27927508662863e-02  5.9367e-04  0.00156250
4188: 1.11564085441133e-04  1.6603e-04  2.11730317003076e-02  9.8257e-04  0.00312500
4189: 1.11312766666624e-04  1.6565e-04  1.48577897773119e-02  6.8950e-04  0.00156250
4190: 1.11279363135590e-04  1.6560e-04  2.69841087440539e-02  1.2522e-03  0.00312500
4191: 1.10941928372382e-04  1.6510e-04  1.79650420200570e-02  8.3370e-04  0.00156250
4192: 1.10730052776115e-04  1.6479e-04  1.32151726882128e-02  6.1327e-04  0.00156250
4193: 1.10611828890619e-04  1.6461e-04  2.24754803522923e-02  1.0430e-03  0.00312500
4194: 1.10344050105366e-04  1.6421e-04  1.55272943912851e-02  7.2057e-04  0.00156250
4195: 1.10157930571391e-04  1.6394e-04  1.20206555685133e-02  5.5784e-04  0.00156250
4196: 1.09985023067545e-04  1.6368e-04  1.89653141214163e-02  8.8012e-04  0.00312500
4197: 1.09762663410370e-04  1.6335e-04  1.36966790067302e-02  6.3562e-04  0.00156250
4198: 1.09672863515600e-04  1.6321e-04  2.39007699176326e-02  1.1092e-03  0.00312500
4199: 1.09385505033467e-04  1.6279e-04  1.62683029126083e-02  7.5496e-04  0.00156250
4200: 1.09193120810954e-04  1.6250e-04  1.23542496312908e-02  5.7332e-04  0.00156250
4201: 1.09039511534819e-04  1.6227e-04  2.00625796077804e-02  9.3104e-04  0.00312500
4202: 1.08804973769395e-04  1.6192e-04  1.42407451359104e-02  6.6087e-04  0.00156250
4203: 1.08747814940555e-04  1.6184e-04  2.54693574847359e-02  1.1820e-03  0.00312500
4204: 1.08437679464395e-04  1.6138e-04  1.71048247921963e-02  7.9378e-04  0.00156250
4205: 1.08237605810436e-04  1.6108e-04  1.27400576724024e-02  5.9122e-04  0.00156250
4206: 1.08106178845897e-04  1.6088e-04  2.12753751905565e-02  9.8732e-04  0.00312500
4207: 1.07857029060080e-04  1.6051e-04  1.48514235949200e-02  6.8921e-04  0.00156250
4208: 1.07837301679607e-04  1.6048e-04  2.71677043834580e-02  1.2608e-03  0.00312500
4209: 1.07500290789095e-04  1.5998e-04  1.80167814148141e-02  8.3610e-04  0.00156250
4210: 1.07291335779467e-04  1.5967e-04  1.31740276561025e-02  6.1136e-04  0.00156250
4211: 1.07185023381359e-04  1.5951e-04  2.25979268824591e-02  1.0487e-03  0.00312500
4212: 1.06919022841940e-04  1.5912e-04  1.55356025810687e-02  7.2096e-04  0.00156250
4213: 1.06736300473364e-04  1.5884e-04  1.19512587862359e-02  5.5462e-04  0.00156250
4214: 1.06574142034126e-04  1.5860e-04  1.90348134601388e-02  8.8334e-04  0.00312500
4215: 1.06354429424002e-04  1.5828e-04  1.36679359527960e-02  6.3428e-04  0.00156250
4216: 1.06276982366064e-04  1.5816e-04  2.40442194191132e-02  1.1158e-03  0.00312500
4217: 1.05990947259644e-04  1.5773e-04  1.62918692459455e-02  7.5605e-04  0.00156250
4218: 1.05801772975249e-04  1.5745e-04  1.22949653593203e-02  5.7057e-04  0.00156250
4219: 1.05659171902487e-04  1.5724e-04  2.01505023230372e-02  9.3512e-04  0.00312500
4220: 1.05426976271907e-04  1.5690e-04  1.42251945656106e-02  6.6015e-04  0.00156250
4221: 1.05382697577969e-04  1.5683e-04  2.56350559145594e-02  1.1896e-03  0.00312500
4222: 1.05073368817867e-04  1.5637e-04  1.71447472234698e-02  7.9563e-04  0.00156250
4223: 1.04876288005240e-04  1.5608e-04  1.26917951089671e-02  5.8898e-04  0.00156250
4224: 1.04756188977027e-04  1.5590e-04  2.13827108343641e-02  9.9230e-04  0.00312500
4225: 1.04509025821452e-04  1.5553e-04  1.48498084414870e-02  6.8913e-04  0.00156250
4226: 1.04502802288841e-04  1.5552e-04  2.73564409294896e-02  1.2695e-03  0.00312500
4227: 1.04165997967663e-04  1.5502e-04  1.80734264585542e-02  8.3873e-04  0.00156250
4228: 1.03959797811008e-04  1.5471e-04  1.31373982152102e-02  6.0966e-04  0.00156250
4229: 1.03865190670930e-04  1.5457e-04  2.27253726166593e-02  1.0546e-03  0.00312500
4230: 1.03600780067432e-04  1.5418e-04  1.55487001915487e-02  7.2156e-04  0.00156250
4231: 1.03421300033502e-04  1.5391e-04  1.18860607850944e-02  5.5159e-04  0.00156250
4232: 1.03269662881497e-04  1.5368e-04  1.91092252599253e-02  8.8680e-04  0.00312500
4233: 1.03052427953305e-04  1.5336e-04  1.36437823436507e-02  6.3316e-04  0.00156250
4234: 1.02987140555943e-04  1.5326e-04  2.41926822538949e-02  1.1227e-03  0.00312500
4235: 1.02702233160089e-04  1.5284e-04  1.63202480548433e-02  7.5737e-04  0.00156250
4236: 1.02516112164082e-04  1.5256e-04  1.22399816284664e-02  5.6802e-04  0.00156250
4237: 1.02384300793839e-04  1.5237e-04  2.02433400087754e-02  9.3943e-04  0.00312500
4238: 1.02154273698912e-04  1.5202e-04  1.42142938316170e-02  6.5964e-04  0.00156250
4239: 1.02122696754748e-04  1.5198e-04  2.58057967630611e-02  1.1976e-03  0.00312500
4240: 1.01813970457000e-04  1.5152e-04  1.71895014109012e-02  7.9771e-04  0.00156250
4241: 1.01619723328751e-04  1.5123e-04  1.26479284418640e-02  5.8695e-04  0.00156250
4242: 1.01510744271996e-04  1.5107e-04  2.14949681842987e-02  9.9751e-04  0.00312500
4243: 1.01265388785210e-04  1.5070e-04  1.48528893162379e-02  6.8927e-04  0.00156250
4244: 1.01094832046864e-04  1.5045e-04  1.15053880178716e-02  5.3393e-04  0.00156250
4245: 1.00935805980677e-04  1.5021e-04  1.81411870485747e-02  8.4187e-04  0.00312500
4246: 1.00732128295976e-04  1.4991e-04  1.31084201422380e-02  6.0832e-04  0.00156250
4247: 1.00649187323518e-04  1.4978e-04  2.28666354189821e-02  1.0612e-03  0.00312500
4248: 1.00386056095884e-04  1.4939e-04  1.55712975995283e-02  7.2261e-04  0.00156250
4249: 1.00209621526621e-04  1.4913e-04  1.18273289065586e-02  5.4887e-04  0.00156250
4250: 1.00068389744975e-04  1.4892e-04  1.91953747606966e-02  8.9079e-04  0.00312500
4251: 9.98533848586479e-05  1.4860e-04  1.36277200659398e-02  6.3242e-04  0.00156250
4252: 9.98002565648127e-05  1.4852e-04  2.43557745966769e-02  1.1303e-03  0.00312500
4253: 9.95161383922735e-05  1.4810e-04  1.63586403664960e-02  7.5915e-04  0.00156250
4254: 9.93328646244520e-05  1.4783e-04  1.21918490670715e-02  5.6578e-04  0.00156250
4255: 9.92117527910367e-05  1.4765e-04  2.03485724801560e-02  9.4431e-04  0.00312500
4256: 9.89836291798857e-05  1.4731e-04  1.42119431495903e-02  6.5953e-04  0.00156250
4257: 9.89647979052747e-05  1.4728e-04  2.59920633893266e-02  1.2062e-03  0.00312500
4258: 9.86563033682625e-05  1.4682e-04  1.72448312064134e-02  8.0028e-04  0.00156250
4259: 9.84646724872286e-05  1.4653e-04  1.26113237870713e-02  5.8525e-04  0.00156250
4260: 9.83667532073086e-05  1.4639e-04  2.16203360726823e-02  1.0033e-03  0.00312500
4261: 9.81229192747731e-05  1.4603e-04  1.48649969945247e-02  6.8984e-04  0.00156250
4262: 9.79554411694085e-05  1.4578e-04  1.14408734551684e-02  5.3093e-04  0.00156250
4263: 9.78063602641582e-05  1.4555e-04  1.82139884578213e-02  8.4525e-04  0.00312500
4264: 9.76050429593293e-05  1.4525e-04  1.30840521514548e-02  6.0719e-04  0.00156250
4265: 9.75335894977948e-05  1.4515e-04  2.30131047095071e-02  1.0680e-03  0.00312500
4266: 9.72715491852231e-05  1.4476e-04  1.55987934095780e-02  7.2389e-04  0.00156250
4267: 9.70980105093818e-05  1.4450e-04  1.17728815841831e-02  5.4634e-04  0.00156250
4268: 9.69669800738139e-05  1.4430e-04  1.92865865717102e-02  8.9503e-04  0.00312500
4269: 9.67540386398194e-05  1.4399e-04  1.36163440670331e-02  6.3189e-04  0.00156250
4270: 9.67129054233884e-05  1.4393e-04  2.45241139501050e-02  1.1381e-03  0.00312500
4271: 9.64293791886387e-05  1.4350e-04  1.64019608174880e-02  7.6116e-04  0.00156250
4272: 9.62488006918784e-05  1.4324e-04  1.21481059791440e-02  5.6375e-04  0.00156250
4273: 9.61381946125243e-05  1.4307e-04  2.04588872059486e-02  9.4943e-04  0.00312500
4274: 9.59118027042401e-05  1.4273e-04  1.42143420744194e-02  6.5964e-04  0.00156250
4275: 9.59055697322101e-05  1.4273e-04  2.61836366203994e-02  1.2151e-03  0.00312500
4276: 9.55970994141404e-05  1.4227e-04  1.73051184251384e-02  8.0307e-04  0.00156250
4277: 9.54079296365224e-05  1.4198e-04  1.25792067840168e-02  5.8376e-04  0.00156250
4278: 9.53208880644933e-05  1.4186e-04  2.17508141078630e-02  1.0094e-03  0.00312500
4279: 9.50783973997964e-05  1.4149e-04  1.48819044294234e-02  6.9062e-04  0.00156250
4280: 9.49138540053223e-05  1.4125e-04  1.13805062150521e-02  5.2813e-04  0.00156250
4281: 9.47745139494965e-05  1.4104e-04  1.82917672648195e-02  8.4886e-04  0.00312500
4282: 9.45753981940815e-05  1.4075e-04  1.30642560522902e-02  6.0627e-04  0.00156250
4283: 9.45152633072120e-05  1.4066e-04  2.31647210116768e-02  1.0750e-03  0.00312500
4284: 9.42541281002487e-05  1.4027e-04  1.56311311592310e-02  7.2539e-04  0.00156250
4285: 9.40833392490088e-05  1.4001e-04  1.17226944282691e-02  5.4401e-04  0.00156250
4286: 9.39623152228757e-05  1.3983e-04  1.93827970001448e-02  8.9949e-04  0.00312500
4287: 9.37512737523343e-05  1.3952e-04  1.36096107846578e-02  6.3158e-04  0.00156250
4288: 9.37219815061316e-05  1.3948e-04  2.46976443518042e-02  1.1461e-03  0.00312500
4289: 9.34388523197225e-05  1.3905e-04  1.64501496666966e-02  7.6340e-04  0.00156250
4290: 9.32608205276554e-05  1.3879e-04  1.21087232950668e-02  5.6193e-04  0.00156250
4291: 9.31605356110601e-05  1.3864e-04  2.05742214103005e-02  9.5478e-04  0.00312500
4292: 9.29357065512837e-05  1.3831e-04  1.42214419974517e-02  6.5997e-04  0.00156250
4293: 9.27792440779568e-05  1.3807e-04  1.10174027397487e-02  5.1128e-04  0.00156250
4294: 9.26331857981716e-05  1.3786e-04  1.73645492293797e-02  8.0583e-04  0.00312500
4295: 9.24463870107413e-05  1.3758e-04  1.25486357434854e-02  5.8234e-04  0.00156250
4296: 9.23699125565608e-05  1.3746e-04  2.18782073198704e-02  1.0153e-03  0.00312500
4297: 9.21286996777089e-05  1.3710e-04  1.48991957491130e-02  6.9142e-04  0.00156250
4298: 9.19669907053160e-05  1.3686e-04  1.13221666843022e-02  5.2542e-04  0.00156250
4299: 9.18371061931427e-05  1.3667e-04  1.83681485504342e-02  8.5241e-04  0.00312500
4300: 9.16401078993705e-05  1.3638e-04  1.30457439335854e-02  6.0541e-04  0.00156250
4301: 9.15909720220201e-05  1.3630e-04  2.33125542512349e-02  1.0819e-03  0.00312500
4302: 9.13306863624293e-05  1.3592e-04  1.56634267818113e-02  7.2689e-04  0.00156250
4303: 9.11625513903134e-05  1.3567e-04  1.16743760096035e-02  5.4177e-04  0.00156250
4304: 9.10512433389882e-05  1.3550e-04  1.94770261443905e-02  9.0387e-04  0.00312500
4305: 9.08420246291717e-05  1.3519e-04  1.36038580763444e-02  6.3131e-04  0.00156250
4306: 9.08242430186077e-05  1.3516e-04  2.48666594201114e-02  1.1540e-03  0.00312500
4307: 9.05414667207126e-05  1.3474e-04  1.64978335506969e-02  7.6561e-04  0.00156250
4308: 9.03658904784729e-05  1.3448e-04  1.20710163275400e-02  5.6018e-04  0.00156250
4309: 9.02756300342556e-05  1.3435e-04  2.06869544721713e-02  9.6001e-04  0.00312500
4310: 9.00522943444864e-05  1.3401e-04  1.42291762493034e-02  6.6033e-04  0.00156250
4311: 8.98986890636991e-05  1.3379e-04  1.09537512681161e-02  5.0833e-04  0.00156250
4312: 8.97616761365883e-05  1.3358e-04  1.74285638219037e-02  8.0880e-04  0.00312500
4313: 8.95771027509091e-05  1.3331e-04  1.25223215456227e-02  5.8112e-04  0.00156250
4314: 8.95110247030230e-05  1.3321e-04  2.20102759753116e-02  1.0214e-03  0.00312500
4315: 8.92709222774179e-05  1.3285e-04  1.49209701115831e-02  6.9243e-04  0.00156250
4316: 8.91119126822484e-05  1.3262e-04  1.12678026774373e-02  5.2290e-04  0.00156250
4317: 8.89912921007809e-05  1.3244e-04  1.84491168759747e-02  8.5616e-04  0.00312500
4318: 8.87962622170961e-05  1.3215e-04  1.30315502210749e-02  6.0475e-04  0.00156250
4319: 8.87579669703543e-05  1.3209e-04  2.34650864894914e-02  1.0889e-03  0.00312500
4320: 8.84983564588273e-05  1.3170e-04  1.57002267851424e-02  7.2860e-04  0.00156250
4321: 8.83327383006143e-05  1.3146e-04  1.16301260048047e-02  5.3972e-04  0.00156250
4322: 8.82309634168636e-05  1.3130e-04  1.95758481391539e-02  9.0845e-04  0.00312500
4323: 8.80234140351611e-05  1.3100e-04  1.36024720418498e-02  6.3125e-04  0.00156250
4324: 8.80169986094222e-05  1.3099e-04  2.50404049289110e-02  1.1620e-03  0.00312500
4325: 8.77343922658908e-05  1.3057e-04  1.65500295200278e-02  7.6803e-04  0.00156250
4326: 8.75611321618373e-05  1.3031e-04  1.20374569974680e-02  5.5862e-04  0.00156250
4327: 8.74807230963737e-05  1.3019e-04  2.08042872630987e-02  9.6546e-04  0.00312500
4328: 8.72587223039074e-05  1.2986e-04  1.42413133907694e-02  6.6089e-04  0.00156250
4329: 8.71078440103866e-05  1.2963e-04  1.08939537762214e-02  5.0555e-04  0.00156250
4330: 8.69796851429948e-05  1.2944e-04  1.74970972797070e-02  8.1198e-04  0.00312500
4331: 8.67971946812818e-05  1.2917e-04  1.25002238809913e-02  5.8009e-04  0.00156250
4332: 8.67413509545230e-05  1.2909e-04  2.21469576688042e-02  1.0278e-03  0.00312500
4333: 8.65021942998180e-05  1.2873e-04  1.49471696619941e-02  6.9365e-04  0.00156250
4334: 8.63457523293586e-05  1.2850e-04  1.12173871804913e-02  5.2056e-04  0.00156250
4335: 8.62342122102807e-05  1.2833e-04  1.85346069839499e-02  8.6013e-04  0.00312500
4336: 8.60410046722327e-05  1.2805e-04  1.30216295968882e-02  6.0429e-04  0.00156250
4337: 8.60134004469378e-05  1.2800e-04  2.36222586035105e-02  1.0962e-03  0.00312500
4338: 8.57542931369886e-05  1.2762e-04  1.57414703287893e-02  7.3051e-04  0.00156250
4339: 8.55910579238769e-05  1.2738e-04  1.15899129990544e-02  5.3785e-04  0.00156250
4340: 8.54986416177663e-05  1.2724e-04  1.96791985042724e-02  9.1325e-04  0.00312500
4341: 8.52926109740640e-05  1.2693e-04  1.36054025950656e-02  6.3138e-04  0.00156250
4342: 8.51492105739017e-05  1.2672e-04  1.05459871687299e-02  4.8940e-04  0.00156250
4343: 8.50148941423267e-05  1.2652e-04  1.66119290303154e-02  7.7091e-04  0.00312500
4344: 8.48437599534440e-05  1.2626e-04  1.20106650690292e-02  5.5738e-04  0.00156250
4345: 8.47731579880384e-05  1.2616e-04  2.09335952898036e-02  9.7146e-04  0.00312500
